set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
v0,Agis-r2,Agis,TRAN,28,40,30,0.75,15,15,1.0,9.666178349132062,93.01910001899978,0.048307119299988696,1
v0,Agis-r2,Agis,TRAN,29,40,30,0.75,15,15,1.0,9.92440275093132,93.01910001899978,0.048307119299988696,1
v0,Belnet2008-r0,Belnet2008,B1,0,40,19,0.475,15,15,1.0,17.77836088424129,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,1,40,21,0.525,15,15,1.0,18.04341410695346,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,2,40,21,0.525,15,15,1.0,17.753617196394835,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,3,40,22,0.55,15,15,1.0,17.484011644203857,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,4,40,22,0.55,15,15,1.0,17.63755366902761,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,5,40,20,0.5,15,15,1.0,17.883297471165193,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,6,40,21,0.525,15,15,1.0,17.966572692781188,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,7,40,22,0.55,15,15,1.0,17.424482139873117,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,8,40,21,0.525,15,15,1.0,18.76075070964395,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,9,40,22,0.55,15,15,1.0,17.348630468452434,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,10,40,22,0.55,15,15,1.0,17.629933288148365,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,11,40,21,0.525,15,15,1.0,17.546839915313015,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,12,40,22,0.55,15,15,1.0,17.412331324694456,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,13,40,21,0.525,15,15,1.0,17.160617893825012,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,14,40,22,0.55,15,15,1.0,17.395077513414158,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,15,40,21,0.525,15,15,1.0,17.53832226796038,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,16,40,22,0.55,15,15,1.0,17.022801307515007,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,17,40,21,0.525,15,15,1.0,17.291057671096127,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,18,40,23,0.575,15,15,1.0,16.850481030516185,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,19,40,23,0.575,15,15,1.0,16.690178205824736,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,20,40,22,0.55,15,15,1.0,17.107694353637005,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,21,40,22,0.55,15,15,1.0,17.67005638626168,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,22,40,22,0.55,15,15,1.0,17.067866326380578,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,23,40,20,0.5,15,15,1.0,18.438558754560415,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,24,40,22,0.55,15,15,1.0,17.398601584559742,0.10840728499988472,0.023498562666676055,1
v0,Belnet2008-r0,Belnet2008,B1,25,40,22,0.55,15,15,1.0,17.29893661695632,0.10840728499988472,0.023498562666676055,1
