set_id,scenario_id,topology_id,variant,trajectory_method,realization_id,value,ratio,status,runtime_s,variables,rows,nonzeros
v0,Agis-r1,Agis,trajectory,TRAN,28,30.59507157431846,0.7648767893579616,optimal,3.9734978730002695,43094,68477,252195
v0,Agis-r1,Agis,trajectory,TRAN,29,32.3769239852055,0.8094230996301375,optimal,4.1051781109999865,43094,68477,252195
v0,Agis-r2,Agis,trajectory,B1,0,39.507248833023944,0.9876812208255986,optimal,1.6871485390001908,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,1,39.51652359981428,0.987913089995357,optimal,1.7487159519996567,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,2,39.506352257979394,0.9876588064494849,optimal,2.0729439570004615,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,3,39.50729919139533,0.9876824797848833,optimal,1.8159544290001577,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,4,39.50705512717551,0.9876763781793878,optimal,1.9150347559998409,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,5,39.507268098903005,0.9876817024725751,optimal,1.768464466000296,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,6,39.5066615184697,0.9876665379617424,optimal,1.8342536070003916,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,7,39.507238534994315,0.9876809633748579,optimal,1.8554756869998528,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,8,39.507205397814886,0.9876801349453721,optimal,2.089123278000443,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,9,39.50681592554669,0.9876703981386672,optimal,1.8542561879994537,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,10,39.50595274501116,0.987648818625279,optimal,1.88277319899953,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,11,39.506979174350825,0.9876744793587706,optimal,1.8915708210006414,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,12,39.515486444104255,0.9878871611026063,optimal,2.1103867640003955,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,13,39.50733216813981,0.9876833042034953,optimal,2.042481127999963,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,14,39.506703627226536,0.9876675906806633,optimal,2.048829024999577,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,15,39.51519135359847,0.9878797838399617,optimal,1.9274500569999873,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,16,39.50731847564052,0.9876829618910129,optimal,1.9327413199998773,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,17,39.50737365918839,0.9876843414797097,optimal,2.0019795790003627,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,18,39.50716401036816,0.9876791002592039,optimal,1.7767683239999315,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,19,39.50734618063643,0.9876836545159108,optimal,1.8793658820004566,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,20,39.515184610923306,0.9878796152730827,optimal,1.8478369840004234,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,21,39.505763593002015,0.9876440898250504,optimal,2.0656009819995234,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,22,39.507256051346545,0.9876814012836637,optimal,1.7952630110003156,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,23,39.50671733467467,0.9876679333668668,optimal,1.857074964000276,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,24,39.5073512803959,0.9876837820098976,optimal,2.095499896999172,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,25,39.5256325160916,0.9881408129022899,optimal,1.8347607550003886,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,26,39.50662550202564,0.9876656375506411,optimal,1.7771348879996367,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,27,39.50727259420903,0.9876818148552257,optimal,2.005159229000128,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,28,39.506517892359966,0.9876629473089992,optimal,1.911936495000191,39285,70295,220184
v0,Agis-r2,Agis,trajectory,B1,29,39.507127760060285,0.9876781940015071,optimal,1.930617158000132,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,0,39.5073233210187,0.9876830830254676,optimal,2.177417988000343,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,1,39.51923438457679,0.9879808596144197,optimal,2.0763484890003383,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,2,39.50604893066232,0.987651223266558,optimal,2.296533793999515,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,3,39.50722045829073,0.9876805114572683,optimal,2.2760045770000943,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,4,39.50720800204657,0.9876802000511642,optimal,2.355937654999252,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,5,39.50733421130048,0.987683355282512,optimal,2.31070848499985,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,6,39.50730374399096,0.987682593599774,optimal,2.9226643419997345,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,7,39.50709011487224,0.9876772528718061,optimal,2.4852504609998505,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,8,39.50722280526491,0.9876805701316227,optimal,2.4396776289995614,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,9,39.50606990383249,0.9876517475958122,optimal,3.5791238700003305,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,10,39.50651320433563,0.9876628301083908,optimal,3.3559086229997774,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,11,39.507216571218706,0.9876804142804676,optimal,3.3139371560000654,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,12,39.520675541803534,0.9880168885450884,optimal,3.155643729000076,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,13,39.50729277401588,0.987682319350397,optimal,2.6370118570002887,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,14,39.50629553740842,0.9876573884352104,optimal,2.108995751999828,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,15,39.515859272312696,0.9878964818078174,optimal,2.3208299309999347,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,16,39.50726895394175,0.9876817238485437,optimal,2.645888417999231,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,17,39.50725003188554,0.9876812507971385,optimal,2.5125527019999936,39285,70295,220184
v0,Agis-r2,Agis,trajectory,TRAN,18,39.51789985782685,0.9879474964456711,optimal,2.29975586799992,39285,70295,220184
