set_id,scenario_id,topology_id,method,realization_id,alert_count,timely_count,timely_ratio,source_count,connected_count,conn_ratio,shortfall,planning_runtime_s,evaluation_runtime_s,evaluate_calls
sens-alerts20,Agis-r0,Agis,P,25,20,10,0.5,15,15,1.0,9.688499561313929,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,26,20,10,0.5,15,15,1.0,9.357592424377303,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,27,20,10,0.5,15,15,1.0,8.899786617986852,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,28,20,10,0.5,15,15,1.0,9.375728944849389,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Agis-r0,Agis,P,29,20,9,0.45,15,15,1.0,10.052401064502648,96.84642035901197,0.02687906909947439,1876
sens-alerts20,Belnet2008-r0,Belnet2008,B1,0,20,11,0.55,15,15,1.0,7.278331508768318,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,1,20,11,0.55,15,15,1.0,7.913477110309086,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,2,20,11,0.55,15,15,1.0,7.598814174561503,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,3,20,12,0.6,15,15,1.0,7.372884510821645,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,4,20,12,0.6,15,15,1.0,7.5160014470686685,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,5,20,10,0.5,15,15,1.0,7.719754229294282,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,6,20,11,0.55,15,15,1.0,7.799959944204751,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,7,20,12,0.6,15,15,1.0,7.311460446075927,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,8,20,11,0.55,15,15,1.0,8.645806286391009,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,9,20,12,0.6,15,15,1.0,7.23740093248071,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,10,20,12,0.6,15,15,1.0,7.65280611868342,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,11,20,12,0.6,15,15,1.0,7.526337408128909,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,12,20,12,0.6,15,15,1.0,7.301204191312246,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,13,20,12,0.6,15,15,1.0,7.093595638933394,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,14,20,12,0.6,15,15,1.0,7.283950380031947,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,15,20,12,0.6,15,15,1.0,7.484219273307138,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,16,20,13,0.65,15,15,1.0,7.000000000000001,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,17,20,12,0.6,15,15,1.0,7.135614826468577,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,18,20,13,0.65,15,15,1.0,7.0,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,19,20,13,0.65,15,15,1.0,7.0,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,20,20,13,0.65,15,15,1.0,7.000000000000001,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,21,20,12,0.6,15,15,1.0,7.55892925287947,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,22,20,13,0.65,15,15,1.0,7.000000000000001,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,23,20,11,0.55,15,15,1.0,8.082127855096038,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,24,20,12,0.6,15,15,1.0,7.287474451040458,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,25,20,12,0.6,15,15,1.0,7.187809483574999,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,26,20,12,0.6,15,15,1.0,7.002004980620546,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,27,20,10,0.5,15,15,1.0,8.531502555135681,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,28,20,11,0.55,15,15,1.0,8.28885375500983,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B1,29,20,11,0.55,15,15,1.0,7.871728827196143,0.05899558000965044,0.01883942883287091,1
sens-alerts20,Belnet2008-r0,Belnet2008,B2,0,20,12,0.6,15,15,1.0,4.909331689327656,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,1,20,11,0.55,15,15,1.0,5.4598152269959215,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,2,20,13,0.65,15,15,1.0,5.155910061480265,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,3,20,11,0.55,15,15,1.0,4.834516970914307,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,4,20,13,0.65,15,15,1.0,5.304544291680834,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,5,20,13,0.65,15,15,1.0,5.231627265494711,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,6,20,12,0.6,15,15,1.0,5.127377945768105,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,7,20,13,0.65,15,15,1.0,5.413459217798494,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,8,20,12,0.6,15,15,1.0,5.338685463163848,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,9,20,13,0.65,15,15,1.0,5.127557267115289,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,10,20,13,0.65,15,15,1.0,5.200651932424977,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,11,20,13,0.65,15,15,1.0,5.1307170671351905,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,12,20,13,0.65,15,15,1.0,4.636670590697476,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,13,20,14,0.7,15,15,1.0,4.46573881878638,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,14,20,13,0.65,15,15,1.0,5.16714964905323,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,15,20,13,0.65,15,15,1.0,4.872279541727106,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,16,20,13,0.65,15,15,1.0,4.899697042072282,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,17,20,13,0.65,15,15,1.0,5.354797138796674,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,18,20,13,0.65,15,15,1.0,5.362260186469576,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,19,20,13,0.65,15,15,1.0,5.723842149352977,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,20,20,13,0.65,15,15,1.0,5.732597304219654,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,21,20,12,0.6,15,15,1.0,5.376566585839643,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,22,20,13,0.65,15,15,1.0,4.629752381390492,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,23,20,11,0.55,15,15,1.0,6.076881309036259,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,24,20,13,0.65,15,15,1.0,5.607789610525635,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,25,20,13,0.65,15,15,1.0,4.649986278303864,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,26,20,13,0.65,15,15,1.0,5.310142442608885,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,27,20,11,0.55,15,15,1.0,6.038765151357912,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,28,20,13,0.65,15,15,1.0,5.497912196990122,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,B2,29,20,13,0.65,15,15,1.0,4.831920023371617,89.03459452398238,0.029551052266227392,1729
sens-alerts20,Belnet2008-r0,Belnet2008,P,0,20,12,0.6,15,15,1.0,4.878124335288727,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,1,20,11,0.55,15,15,1.0,5.629636867322971,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,2,20,13,0.65,15,15,1.0,5.154364765524024,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,3,20,11,0.55,15,15,1.0,4.80677416230996,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,4,20,13,0.65,15,15,1.0,5.291476874706857,101.26176626601955,0.029180680633483766,1984
sens-alerts20,Belnet2008-r0,Belnet2008,P,5,20,13,0.65,15,15,1.0,5.229981973412019,101.26176626601955,0.029180680633483766,1984
